Date,Index Level
10/20/2016,125.3477153
10/21/2016,125.3477153
10/22/2016,125.3477153
10/23/2016,125.3477153
10/24/2016,125.3477153
10/25/2016,125.3477153
10/26/2016,125.3436226
10/27/2016,125.3436226
10/28/2016,125.3436226
10/29/2016,125.3436226
10/30/2016,125.3436226
10/31/2016,125.3436226
11/1/2016,125.3436226
11/2/2016,130.8563277
11/3/2016,128.4693988
11/4/2016,128.4693988
11/5/2016,128.4693988
11/6/2016,128.4693988
11/7/2016,129.3782241
11/8/2016,129.5300674
11/9/2016,129.5478706
11/10/2016,130.9767473
11/11/2016,130.9767473
11/12/2016,130.9767473
11/13/2016,130.9767473
11/14/2016,130.9732814
11/15/2016,130.9732814
11/16/2016,130.9732814
11/17/2016,130.9732814
11/18/2016,131.0931381
11/19/2016,131.0931381
11/20/2016,131.0931381
11/21/2016,131.0931381
11/22/2016,131.0931381
11/23/2016,131.0931381
11/24/2016,131.0931381
11/25/2016,131.0931381
11/26/2016,131.0931381
11/27/2016,131.0931381
11/28/2016,131.0931381
11/29/2016,131.0931381
11/30/2016,131.0931381
12/1/2016,131.0931381
12/2/2016,131.0931381
12/3/2016,131.0931381
12/4/2016,131.0931381
12/5/2016,131.0931381
12/6/2016,131.0931381
12/7/2016,131.0931381
12/8/2016,131.0931381
12/9/2016,131.092206
12/10/2016,131.092206
12/11/2016,131.092206
12/12/2016,131.092206
12/13/2016,131.092206
12/14/2016,131.092206
12/15/2016,131.092206
12/16/2016,131.092206
12/17/2016,131.092206
12/18/2016,131.092206
12/19/2016,131.092206
12/20/2016,131.092206
12/21/2016,131.092206
12/22/2016,131.092206
12/23/2016,131.092206
12/24/2016,131.092206
12/25/2016,131.092206
12/26/2016,131.092206
12/27/2016,131.092206
12/28/2016,131.092206
12/29/2016,131.092206
12/30/2016,131.092206
12/31/2016,131.092206
1/1/2017,131.092206
1/2/2017,131.092206
1/3/2017,131.092206
1/4/2017,131.092206
1/5/2017,131.092206
1/6/2017,131.092206
1/7/2017,131.092206
1/8/2017,131.092206
1/9/2017,131.092206
1/10/2017,131.092206
1/11/2017,131.092206
1/12/2017,130.9817932
1/13/2017,130.9817932
1/14/2017,130.9817932
1/15/2017,130.9817932
1/16/2017,130.9817932
1/17/2017,130.9817932
1/18/2017,130.9817932
1/19/2017,130.9817932
1/20/2017,130.9817932
1/21/2017,130.9817932
1/22/2017,130.9817932
1/23/2017,130.9817932
1/24/2017,130.9817932
1/25/2017,130.9771542
1/26/2017,130.9771542
1/27/2017,130.9771542
1/28/2017,130.9771542
1/29/2017,130.9771542
1/30/2017,130.9800536
1/31/2017,130.9800536
2/1/2017,130.9800536
2/2/2017,130.9800536
2/3/2017,131.7382798
2/4/2017,131.7382798
2/5/2017,131.7382798
2/6/2017,131.7439113
2/7/2017,131.7439113
2/8/2017,131.7034918
2/9/2017,131.7034918
2/10/2017,131.7034918
2/11/2017,131.7034918
2/12/2017,131.7034918
2/13/2017,131.7034918
